Time,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1
C181n7,6.989062,9.581093,7.317348,7.259657,8.019523,6.739921,7.038064,7.703,5.895083,7.236081,7.102415,8.870595,6.748398,7.06244,8.928498,6.532167,7.083255,6.814988,8.004574,7.752953
C204n6 AA,8.173741,10.75493,8.126795,7.876552,9.044188,7.872224,7.803931,7.853419,5.888316,7.981491,7.633203,9.858991,7.908007,7.789746,10.317324,7.042584,7.252038,7.642911,8.706529,8.975003
9-HEPE-To,0.48542683,3.19377174,-0.63486741,0.47508488,1.5849625,0.07038933,0.15055968,-0.11872694,-1.95455703,0.20163386,1.06350294,2.83390208,-0.1062495,-0.19759996,0.54596837,0.65076456,1.12432814,-0.37145968,1.41683974,0.59454855
C224n6,3.77676,6.299937,4.167211,3.882296,4.310717,3.417159,3.741087,3.720022,3.072115,3.648797,3.505279,5.499721,3.957179,3.228079,6.027709,3.303974,3.357689,3.332848,4.146682,4.859764
C202n6,3.728677,6.590432,4.361343,3.971193,4.468225,3.644229,4.251192,5.151868,3.291949,4.198021,3.89903,5.777395,3.696388,4.137471,5.747522,3.715031,3.806091,4.167992,5.214926,4.775199
Per-C181n9,4.837741,4.676437,4.894187,4.989502,4.660267,4.911692,4.850799,5.069187,5.037997,4.808385,4.891905,4.955499,4.858379,4.675534,4.933195,4.893119,4.909869,4.890641,4.78644,4.926948
Per-Sum-n-6 PUFA,4.887477,5.180745,4.910685,4.597591,4.117113,4.841772,4.853646,4.648005,4.539717,4.349578,4.87342,4.320629,4.976684,4.986866,5.015025,4.759742,4.233275,4.801831,4.91872,4.902845
Per--C161n7t-NEFA,0.43189035,1.37795663,-0.01887801,1.28569813,0.48233202,0.55777767,0.96864376,0.2773897,0.56657164,0.81147103,0.74588269,0.31150312,1.56559718,0.88283866,0.75872957,0.23511432,0.16864204,0.24245007,1.26062791,0.67626741
Per-C161n7t,-1.0086822,-0.4639471,-0.9105018,-0.2933589,-1.2515388,-1.1648844,-0.6966576,-1.0709665,-0.9050884,-0.7563309,-0.6393548,-1.2618807,-0.4560093,-0.5063527,-0.5563933,-0.6665763,-1.3883555,-0.7514652,-0.8442508,-0.7734915
Per--Sum-n-6 PUFA-NEFA,4.339708,4.055369,3.809723,4.032806,4.919292,4.186976,4.00872,3.570827,4.467019,4.325962,4.654607,4.55992,3.713366,4.314842,3.439889,4.641199,4.285106,4.642586,3.741359,3.501184
Per--C182n6-NEFA,4.172087,3.763518,3.39835,3.811471,4.659125,4.047364,3.813832,3.323082,4.322866,4.143312,4.532629,4.238787,3.457332,4.169845,2.604071,4.521553,4.093898,4.539159,3.59622,3.142413
11_12-DiHETrE-To,-2.14560532,-0.07248275,-1.65290133,-2.08926734,0.18903382,-2.33642766,-2.73696559,-1.7226103,-4.29619053,-1.93236128,-3,0.23878686,-2.04692105,-2.41888982,-0.18935125,-3.61175534,-1.51457317,-2.28630418,-1.89432192,-1.20091269
C161n7,7.312993,9.997737,7.589429,8.400883,9.858741,6.7278,7.136102,7.52865,6.268037,8.791086,8.240595,10.095607,7.383913,7.101246,9.765371,7.270705,7.963453,7.117765,7.995814,8.231325
Per-C203n6,-1.52699243,0.02431968,-0.58857375,-0.70134168,-1.48196851,-1.63039393,-0.60384051,-1.45798964,-1.54793177,-1.3075728,-0.39592868,-0.94619356,-0.43440282,-0.73696559,-0.30578839,-0.71311885,-1.54793177,-0.99711749,-0.89700601,-0.56490485
Per--C120-NEFA,0.690640579,1.136847604,0.015782997,0.788268083,0.014355293,0.668119125,1.113033665,1.015782997,0.379620962,0.786596362,0.39176772,-0.070966521,1.587364991,0.370722275,1.379620962,-0.002888279,0.51903861,0.3068455,1.207892852,1.09423607
Per--C203n6-NEFA,-3.1713684,-1.3291597,-1.1844246,-2.1078033,-0.1584294,-2.7759597,-3.6259343,-2.0954196,-1.8160372,-2.0892673,-1.5994621,-0.6506347,-1.0380063,-1.6529013,-1.8008774,-1.4073636,-1.0528949,-1.8943219,-2.2584252,-6.795859
Per-C182n6,4.581351,4.816292,4.572708,4.203123,3.667211,4.529196,4.507287,4.375178,4.228896,3.939509,4.54893,3.900239,4.600151,4.704761,4.653404,4.463819,3.896562,4.457529,4.64299,4.536053
C200,1.5906819,3.8256571,2.1200651,1.3618142,3.8298115,2.1810727,2.9527374,3.6982103,1.931191,4.4425704,1.3363017,4.1639652,0.9434506,1.6858677,2.8088256,2.0427997,3.3204175,2.5526135,3.1180294,3.1712126
1112-EpETE-To,1.23878686,2.929791,-0.39973025,1.02147973,1.6825733,0.23878686,-0.28454587,-0.24297675,-1.74661576,-0.68038207,1.077243,3.08406426,0.01435529,-0.19594644,0.63226822,0.83995959,0.65992456,-0.45600928,1.31034012,0.26303441
15-HEPE-To,1.4276062,4.0356239,0.8718436,1.0908534,2.295723,0.7311832,1.2078929,0.275007,-0.2498223,2.0840643,1.4382929,3.8176233,0.2986583,1.22033,2.2539893,0.9634741,2.7655347,0.4541759,2.1826923,1.4114262
PGF2a - Full-To,-0.45908961,0.56722898,-0.27793845,0.060566,0.22360576,-1.13248304,-0.4261753,0.19500649,0.38281754,0.1732288,-1.34341663,0.45392429,-0.30773575,0.05820083,0.25998097,-0.0261665,0.05694918,0.19791248,0.12813321,-1.28843982
Per--C181n7-NEFA,0.20664322,0.39725535,0.5360529,0.32768736,0.32998465,0.80570518,1.07107616,0.01149564,0.57821417,0.54596837,0.47300757,0.24245007,-0.03061924,0.67626741,0.23143241,0.85758296,0.60217179,1.07038933,0.71808758,0.66993384
Sum-n-3 PUFA,7.771172,10.698011,8.210424,8.290012,8.519313,7.418583,7.582733,7.77818,6.296777,7.758814,8.214307,10.315855,7.508873,8.25882,9.418824,7.247179,7.921426,7.227387,8.922293,8.227275
F2-isoPs-To,-0.45908961,0.46949938,-0.27793845,0.04336589,0.22360576,-1.2217235,-0.4261753,0.1655299,0.2680904,0.1732288,-1.34341663,0.45392429,-0.39784536,0.05820083,0.12924941,-0.11024761,0.05694918,0.10719121,0.05687454,-1.34809369
Total NEFA,12.94307,15.32676,13.09946,12.9563,14.0705,12.64833,12.75133,13.42438,11.50941,13.05356,12.88682,15.07399,12.49009,12.77654,14.86265,12.37492,13.04234,12.55762,13.80053,13.64353
"9c,11t-CLA",0.4691066,4.1276711,2.1458015,2.9454007,4.0235588,0.4667385,1.6098656,1.1334394,0.4923551,1.7194623,2.6465747,4.6078812,1.4999327,0.445747,3.9475308,-0.3286599,1.0987792,1.0163898,1.8424372,2.3050038
12-HETE-NE,0.50589093,1.40053793,1.64154603,0.38956681,2.69599381,0.07038933,2.17632277,2.28095631,0.79077204,0.41142625,-2.15200309,0.71369581,-0.22769203,-0.28103566,4.99095486,-0.71075571,-0.09234017,1.35614381,2.48800077,3.40599236
C140,6.482739,8.828083,6.654325,7.521052,9.535503,6.533267,7.01918,7.840087,6.299307,8.03428,7.114653,9.652879,6.23159,6.897156,8.52035,6.67762,7.855045,6.900497,7.997697,7.763589
C161n7-NEFA,1.4478271,1.1670945,2.9912357,1.1691787,3.4178134,0.7795166,1.3002713,1.7864211,1.9389353,0.9601604,1.719453,2.4885443,0.7776156,3.2084755,1.6692292,2.703404,1.4333592,2.2374829,1.29819,1.6641407
Per--C140-NEFA,1.0221902,1.7316177,1.7394161,1.3201958,0.8122928,1.3248106,1.5660845,1.8391534,1.1473067,1.3161457,1.2234225,1.0565835,1.7407117,1.5350576,2.1358632,1.1826923,1.3923174,1.0370307,1.7501777,1.8753869
C160,11.195038,13.338815,11.210199,11.103788,12.690679,10.778254,10.801356,11.460624,9.609825,11.4508,10.929463,13.485305,10.53684,10.934184,12.87453,10.471484,11.461937,10.646195,11.951234,11.680335
Per-C202n6,-2.573467,-2.09542,-2.09542,-2.343732,-2.954557,-2.358454,-1.85726,-1.630394,-1.573467,-2.210897,-2.343732,-2.652901,-2.152003,-1.994241,-2.473931,-2.017417,-2.590745,-1.746616,-1.943416,-2.224317
Sum-SFA,11.4616,13.61866,11.53119,11.41196,13.023,11.16055,11.27151,11.95913,10.07341,11.80508,11.24496,13.79861,10.84454,11.25912,13.14773,10.90043,11.86731,11.09114,12.31143,12.07172
Per--C183n3-NEFA,0.368489,1.2197106,0.9388503,1.0942361,1.4828483,0.9478531,1.1839628,0.8391534,1.1440464,1.2986583,1.1724875,0.767231,1.3890161,1.6168282,-0.1959464,1.0982848,0.7484612,1.2761989,0.981122,0.368489
Sum-MUFA,11.33764,13.62604,11.5634,11.59666,12.46034,11.09478,11.18163,12.0257,10.1249,11.57071,11.42462,13.60614,10.96244,11.05206,13.38564,10.86808,11.53671,11.02928,12.15393,12.13806
9-HEPE-NE,-4.268122,-1.771027,-3.265345,-3.8847,-2.531156,-2.717857,-2.490051,-3.642054,-3.620601,-2.988504,-3.723563,-2.09542,-2.85726,-3.654717,-1.826233,-3.617056,-3.865648,-5.912673,-2.878321,-3.464345
C204n3,0.9818662,4.7377259,2.0135033,2.0039749,2.0465801,0.5288838,1.3618625,1.6439983,0.8520703,1.5162918,2.0850772,4.5512139,1.0608904,1.7194694,3.6568772,1.3113451,2.1169159,1.1938879,2.1810652,2.3917257
C226n3 DHA,6.2693,8.827554,6.304272,6.943551,7.382515,5.869813,5.725655,5.457487,4.563587,6.609586,6.412192,8.622485,5.958319,7.303799,7.278402,5.514855,5.833316,5.454195,7.783325,6.007193
C181n9,11.136971,13.359334,11.34979,11.301953,12.086939,10.916187,10.958256,11.849712,9.903555,11.218089,11.134863,13.385652,10.704609,10.808191,13.152003,10.624189,11.308349,10.80438,11.943095,11.926646
1516-EpODE-NE,-2.5479318,1.9259994,1.722466,-4.824188,0.9781956,2.0391384,1.7527486,3.8777442,2.5008021,0.3561438,-0.7636605,1.9145645,3.7865964,-0.803393,0.5945485,0.3673711,1.8797058,2.7928554,2.3895668,3.0391384
Per--C226n3-NEFA,0.41899947,-0.24810786,0.77483976,0.57918015,0.16735793,-0.24810786,0.47612242,-0.02767496,0.04544297,-0.12343394,1.08746284,-0.61927055,1.2910141,0.56462205,1.60975496,0.29278175,-0.97143085,-0.82879317,0.13093087,0.65626753
Per--C226n3-NE,0.4189995,-0.2481079,0.7748398,0.5791801,0.1673579,-3.4266255,-3.0588937,-3.046921,-3.8783214,-2.2108968,1.0874628,-0.6192706,1.2910141,0.5646221,1.609755,-3.9657843,-3.3364277,-5.7178567,-2.1015981,-3.0232698
C201n9,3.447125,5.575769,4.145489,4.009807,4.632879,3.713389,4.212861,5.065904,2.736217,3.953874,3.544248,5.937683,3.328623,3.296407,5.318286,3.362759,4.12729,3.847031,4.808511,4.543301
Per--C170-NEFA,-0.9686048,-1.5063527,-2.1584294,-1.2933589,-1.4266255,-1.0350469,-1.2827897,-1.2757863,-1.3510744,-0.9913697,-1.6038405,-1.5187011,-0.1408255,-1.5994621,-0.8756719,-1.5228408,-1.2968993,-1.9657843,-0.6896599,-0.8756719
C180,8.360921,10.608585,8.664347,8.159769,9.703814,8.608851,8.982883,9.731186,7.571733,8.764515,8.211016,10.842598,7.925886,8.351115,10.066205,8.461943,9.301716,8.710156,9.594422,9.507192
5-HEPE-To,1.9671686,4.7441611,1.4276062,2.1043367,3.3074285,1.2986583,1.5945485,1.3334237,0.2630344,1.8318772,2.3305584,5.1168638,1.0635029,1.6825733,2.707083,1.7268312,3.1043367,0.8399596,2.7527486,2.0738202
12-HEPE-To,0.7484612,3.560715,-0.227692,0.6507646,1.8797058,0.1110313,0.790772,0.4005379,-0.2429768,0.2509616,1.077243,3.7333543,-0.4054515,0.5160151,2.65306,0.8797058,1.4646683,-0.3183259,2.1110313,1.6135317
9-HpODE  Per--To,-0.1392358,2.25701062,-0.99136969,0.82374936,1.24488706,-2.66200354,-0.88896869,-0.07704104,-2.68965988,-1.79585928,-1.87832144,2.64846544,-1.08926734,-1.50225991,2.9981955,-1.12343394,-1.9770996,-1.46992926,0.79077204,-0.59509688
19_20-DiHDoPE-To,-4.377819,-2.237864,-4.056491,-2.671164,-2.403542,-4.282088,-13.708807,-3.224317,-4.917025,-2.888969,-6.792657,-1.671164,-3.762192,-2.573467,-4.411195,-4.86986,-2.58208,-4.791857,-2.652901,-4.205563
13-HpODE  Per--To,-1.7809089,0.4436067,-2.9657843,-0.9714308,-0.488026,-4.6510877,-2.9657843,-1.6438562,-4.2297206,-3.4359633,-3.6601785,0.9634741,-2.7369656,-3.1976,1.117695,-2.9657843,-3.6638309,-2.8365013,-0.8756719,-2.1078033
Per--Sum-n-3 PUFA-NEFA,1.533563,1.797013,2.211324,1.948601,2.206956,1.544485,1.948975,1.616828,1.8024,1.938474,2.326825,1.519542,2.481041,2.394788,2.052764,1.884793,1.352194,1.665393,1.826193,1.719403
1213-EpODE-NE,-3.25153877,-13.70880676,-1.47794425,-13.70880676,-4.58035324,-0.93787829,-1.67576544,0.57531233,0.56559718,-1.25497785,-5.82010677,-13.70880676,0.36737107,-1.51870106,-2.32915966,0.0976108,-0.43635373,-1.53533173,-1.23786383,-0.07704104
12-HEPE-NE,-2.5395195,-1.2209504,-2.2515388,-1.8365013,-0.1568201,-1.5606428,0.4854268,-0.7833899,-1.2310747,-1.9714308,-5.5063526,0.275007,-1.6082323,-1.4383073,2.2690331,-2.2378638,-0.2863042,-1.3883555,0.6040713,0.9781956
C226n3/C225n3,1.0672352,0.6522072,1.0506885,1.5565578,2.1701607,1.1514251,0.9503795,1.0625813,1.0027353,2.1128068,0.9494531,1.3474701,1.3527113,2.381965,0.2369525,1.4083263,1.4502831,1.4758438,2.2517441,0.525113
C205n3 EPA,4.165489,7.592651,4.422435,4.63702,5.620706,3.790318,4.477227,3.846541,2.155124,4.544142,5.180113,8.263288,3.893747,4.550281,6.308675,4.557819,5.878947,3.64717,5.316454,4.948832
12-HpETE  Per--To,-4.3104324,-2.4344028,-4.9976935,-2.9657843,-2.0954196,-6.0685438,-5.374823,-4.3838305,-8.0171821,-5.7178567,-7.0782586,-0.8624965,-4.7216583,-6.8664888,-0.7883647,-5.1739702,-6.1278409,-5.6583557,-3.6748439,-4.7254699
Per-C204n3,-5.321928,-3.943416,-4.442222,-4.321928,-5.380822,-5.506353,-4.756331,-5.158429,-4.011588,-4.878321,-4.158429,-3.878321,-4.795859,-4.411195,-4.573467,-4.411195,-4.293359,-4.717857,-4.965784,-4.608232
15-HpETE  Per--To,-1.78090894,0.01435529,-2.72737954,-0.69432126,0.27500705,-4.48681247,-2.78587519,-2.44222233,-4.41426826,-3.45482236,-4.62593427,1.57046293,-2.1265805,-4.38383053,1.67807191,-3.23786383,-3.88896868,-3.43440282,-1.48196851,-2.02326978
14_15-DiHETE-To,-1.16165326,0.422233,0.31034012,-0.98564471,0.65992456,-1.19759996,-0.58207999,-1.68965988,-2.10159814,-0.60384051,-1.75146516,2.50842865,-1.04394335,-1.27229733,-0.02034045,-1.07400058,-0.11716134,-0.03652588,-1.07096652,-0.10314693
Per-C180,2.061776,1.92562,2.208829,1.847195,2.277092,2.604309,2.875387,2.950655,2.706199,2.354734,1.967906,2.412511,2.079634,2.218471,1.847596,2.730966,2.903231,2.79639,2.43776,2.507414
Per--C205n3-NEFA,-1.9434165,-4.9213901,-1.1109159,-2.9434165,-1.4227525,-4.2378638,-3.6803821,-2.5063527,-2.4900509,-2.0588937,-0.7466158,-1.6214884,-1.8624965,-0.8836352,-2.7759597,-1.9323613,-1.9213902,-2.5734669,-2.0350469,-1.7226103
" Per--9c,11t-CLA-NEFA",-3.473931,-3.395929,-5.011588,-2.72738,-3.965784,-2.652901,-2.625934,-4.293359,-3.680382,-3.307573,-4.265345,-4.132894,-2.314733,-2.617056,-2.473931,-3.92139,-3.736966,-3.795859,-2.652901,-3.988504
"9c,11t-CLA-NEFA",-3.349978,-4.219518,-3.613198,-3.349357,-1.887265,-2.722143,-2.993041,-4.361823,-3.252711,-3.411617,-3.938657,-3.102153,-2.68603,-1.936472,-2.812039,-2.493724,-3.282738,-2.601491,-2.95132,-4.210721
Per-C226n3 DHA,-0.03061924,0.14404637,-0.15200309,0.63133714,-0.04394335,-0.13447704,-0.38270152,-1.32192809,-0.30222618,0.2003788,0.16864204,0.1928254,0.11236652,1.17120683,-0.94064472,-0.21591486,-0.56490485,-0.45997273,0.62667275,-0.99136969
C161n7/C160-NEFA,-3.184131,-1.885358,-3.319012,-2.196704,-3.075808,-3.330761,-2.158121,-2.876864,-2.423576,-2.920105,-2.63692,-3.136275,-3.166023,-1.184027,-2.625183,-2.879728,-3.369496,-2.421087,-2.525169,-2.670804
Per--C161n7-NEFA,1.3294107,1.9836777,1.6144743,1.7895206,1.3419857,0.8447874,1.6649379,1.8415706,1.5134907,1.0710762,1.3895668,1.4646683,1.1505597,2.5303205,2.0071955,1.2839218,0.9701174,1.051024,1.5993178,1.8761731
Per--C181n9-NEFA,4.635116,4.455031,4.664312,4.474306,4.673048,4.919483,4.969519,4.683191,4.981944,4.861658,4.778997,4.70299,4.500483,5.169484,4.01078,4.999549,4.838095,5.328226,4.825735,4.53512
Per-Sum-n-3 PUFA,0.7865964,1.2387869,0.77989,1.3419857,0.5945485,0.6789733,0.6276068,-0.3529158,0.5665716,0.803227,1.2326608,1.3533233,0.899949,1.6313371,0.3561438,0.7941039,0.75446,0.3253864,1.1309309,0.2904244
Per--Sum-MUFA-NEFA,4.900384,4.897482,4.947479,4.876713,4.940214,5.140779,5.269071,4.976959,5.226162,5.103917,5.050545,4.964814,4.847746,5.498506,4.523876,5.225468,5.053285,5.508714,5.1469,4.909005
Per-C205n3 EPA,-2.1328943,-1.0892673,-2.0350469,-1.6757654,-1.8059129,-2.2108968,-1.6303939,-2.9323613,-2.7083964,-1.8677522,-1.0619024,-0.1665027,-1.954557,-1.58208,-1.9105018,-1.1746214,-0.5187011,-2.2653446,-1.841663,-2.0528949
C180/C160,-2.834117,-2.73023,-2.545852,-2.94402,-2.986864,-2.169403,-1.818473,-1.729438,-2.038093,-2.686285,-2.718447,-2.642707,-2.610954,-2.583069,-2.808325,-2.009541,-2.160221,-1.93604,-2.356812,-2.173142